"created_at","text","sentiment"
"2013-03-12 17:12:30","$ANAD :o)","positive"
"2013-03-12 17:17:47","$CIEN under 17.11 it is a short.","negative"
"2013-03-12 17:30:12","I like $FSLR long here.","positive"
"2013-03-12 17:33:46","our $AAPL buddy @user ""Great Cashen quote ~ After 7 in row in the Dow and 10% above M/A, bulls may pause at oasis to fill-up canteens","positive"
"2013-03-12 17:34:33","Come on $CAT do the Harlem Shake.","negative"
"2013-03-12 17:36:54","$EBAY Green... hope you were buying at $51 with me this morning.","positive"
"2013-03-12 17:44:22","$TITN when someone eventually looks at their operational cash flow , or i lack of ,for over 3 years in any one qtr. They'll call it TITANIC","negative"
"2013-03-12 17:51:02","Playing $URI from $53.81-$54.04 is a fun way to pay for lunch every day.","positive"
"2013-03-12 17:54:27","Kate Mitchell: The Advantage of LinkedIn URL $LNKD I remain long CEO Jeff Weiner","positive"
"2013-03-12 18:00:26","@user $CRM needs to drop under this 181.44 fib level, then you are in biz.","negative"
"2013-03-12 18:04:54","$SSYS covered some 68.65, 68.4 next tgt","negative"
"2013-03-12 18:11:13","$SSYS hit my 2nd tgt, covering more here, looking for 68ish for the rest, stop to entry","negative"
"2013-03-12 18:13:12","$CRM dollar roll.","negative"
"2013-03-12 18:18:36","$ONVO $CIMT $DDD $SSYS $XONE $PRCP $PRLB IMO is a great Long Term plays into 3D sector and to find nice entry points on pullback Eye on $VXX","positive"
"2013-03-12 18:19:14","timestamped... ""@user: This is where $GS is heading-- to the line URL ","negative"
"2013-03-12 18:22:29","$AAPL quietly show me consistent 120k 4every 2min print will send me back to cash or a spike +200k on a single bar.","negative"
"2013-03-12 18:23:24","$YHOO buying on the dips, URL ","positive"
"2013-03-12 18:29:00","$ANF looks ready to break downnnn. Short under $48. $short","negative"
"2013-03-12 18:38:02","Disney cancels The Clone Wars, plans tv shows of its own exploring Star Wars characters and storylines $DIS $TWX URL ","positive"
"2013-03-12 18:49:32","$OPXA Any close above $2.23 would be great . Could explode higher.  URL ","positive"
"2013-03-12 18:52:01","$VZ is breaking out URL ","positive"
"2013-03-12 18:53:56","$ORI Buyer scooping up CALL","positive"
"2013-03-12 18:55:32","$CROX still holding its 200EMA it in this bearish environment, which is a Bullish sign. Long setup URL ","positive"
"2013-03-12 19:03:17","$MOV finally getting attacked by selling! I'm short 39 calls...","negative"
"2013-03-12 19:06:24","$EBAY ebaynow was dead on arrival and the company itself is leveraged a lot.","negative"
"2013-03-12 19:13:57","$RAX  next stop $42.90!!!","negative"
"2013-03-12 19:28:26","My holdings $AAPL  URL ","negative"
"2013-03-12 19:30:46","$AAPL take your profits sunshine and repeat! :)","negative"
"2013-03-12 19:43:35","$ZIOP nice close - $TELK eod heat up this stock is next to soar","positive"
"2013-03-12 19:46:59","$PLUG got some of this looks good in favor with many like it target .20++++","positive"
"2013-03-12 19:47:59","$AFFY back to a full position size with avg cost of 2.38","positive"
"2013-03-12 19:48:21","$AAPL all round slow day, more concerned about be down on the ""high"" day, makes being higher Friday tough, but do-able?","positive"
"2013-03-12 19:53:00","""@user: $AAPL lol pin at 450"" LOL indeed","positive"
"2013-03-12 20:00:45","$AAPL last minute vol is not bad.. i think it gives us a AM fade gap. see what happens in the AM.","negative"
"2013-03-12 20:03:34","$BAC Better Volume Today than Yesterday !","positive"
"2013-03-12 20:07:52","""@user: $ZNGA woow look at this... Should we consider this as a bearish engulfing?URL URL ","negative"
"2013-03-12 20:35:56","$ebay paypal revenue is increasing by providing credit. You want to hold a credit provider or a payment processor?","negative"
"2013-03-12 21:11:18","look at those last 4 candles on $JPM, this thing is coiled so tight it's ready to run again URL ","positive"
"2013-03-12 21:59:46","Missed the close (technical difficulties). I remain short the $SPY, closed out my $GOOG short for a profit. Long some $VXX. Higher b4 lower.","negative"
"2013-03-13 02:25:24","$AAPL going to 399","negative"
"2013-03-13 06:23:31","$S Buy stop at $5.97. All the technical indicators look good. URL ","positive"
"2013-03-13 13:57:19","$ANF weekly kumo. Note Volume and MACD trying to turn down  URL ","negative"
"2013-03-13 13:58:19","$GOOG 1st target on short is around 822, needs to stay below 825","negative"
"2013-03-13 14:14:15","$AAPL $425 has been the BUY target for the last few times it hovered there (only once bellow that $419)","positive"
"2013-03-13 14:39:29","$NFLX more off here","positive"
"2013-03-13 15:11:49","$NFLX INSANE","positive"
"2013-03-13 15:12:27","""@user: $AAPL Does TC look like a B**CH? Then why did you try to short him like one?""  Funny, but he sort of does.. IMHO","positive"
"2013-03-13 15:34:11","$NFLX took one more piece off here, my final tgt 194ish","positive"
"2013-03-13 15:35:11","""@user: @user What's your take on $AAPL today? "" huge Vol, strong buys = institutional investors IMHO","positive"
"2013-03-13 16:23:27","$NFLX taking out the high of it's ""Right Shoulder."" Why you don't anticipate.","negative"
"2013-03-13 16:30:27","$ZNGA  Which two Casino Corporate Jets landed this morning at SFO from McCarren? Which two Law Firms  Jets landed at SFO from Dulles?","positive"
"2013-03-13 16:31:14","$ETN looks solid right now to continue higher over 63.50. Building CCI and MACD. Tgt 65, 68 @user URL ","positive"
"2013-03-13 16:46:20","""@user: @user  look @ $AAPL, it is a fish rolling on the beach and dying"" -->You should sell it Short ? IMHO #doubleFRY&die","positive"
"2013-03-13 16:46:29","$NFLX taking some off here, my 2nd trade","positive"
"2013-03-13 16:53:05","""@user: $AAPL lets try the HOD again"" or lets try something new.. like a new HOW?","positive"
"2013-03-13 16:58:00","""@user: $AAPL up $3.91 $Goog down 3.98  really guys?"" $GOOG going to drop hard, $AAPL going to pop, almost 2:1 stock price diff","positive"
"2013-03-13 17:10:55","""@user: who wants to buy $NFLX for $200 a share? Why should $AAPL and $FB?"" $NFLX's big problem is no cash, $AAPL could fix that bigtime","positive"
"2013-03-13 17:11:55","""@user:  who wants to buy $NFLX for $200 a share?  $AAPL should buy $DIS.. BOOM!","positive"
"2013-03-13 17:13:21","$JPM is a short under 50.","negative"
"2013-03-13 17:18:50","I wonder how much an $AAPL move up would break the bear's backs? We know the bulls will hold to $400","positive"
"2013-03-13 17:20:50","$MNKD moving from red to green","positive"
"2013-03-13 17:21:42","$NFLX 193.40 stop now on rest of position","positive"
"2013-03-13 17:27:36","""@user: $AAPL @user "" take some of that left over cash and buy 6X $450 Jan 2015's @$60.","positive"
"2013-03-13 17:48:37","I really feel like the $AAPL long trade is high probability right here. Just use defined risk, set a stop you are comfortable with.","positive"
"2013-03-13 18:04:52","Green Weekly Triangle on $JBLU,...Open Long at 6.79 URL ","positive"
"2013-03-13 18:05:18","Green Weekly Triangle on $JBLU,...Open Long at 6.79 URL ","positive"
"2013-03-13 18:07:26","$AAPL looks like they got a pope now blast off","positive"
"2013-03-13 18:17:39","""@user:  Are they morons? They wait until it goes higher?"" Same reason ppl not buy $AAPL @ these prices, co strong lots of profit?","positive"
"2013-03-13 18:33:53","$AAPL ahhh my favorite short for weeks now -   Building cause for lower prices URL ","negative"
"2013-03-13 18:52:41","5/5 today in my other account (I don't usually post these trades) $AAPL $AMTD $LNKD $SKS $ULTA URL ","positive"
"2013-03-13 19:35:18","""@user: $AAPL anyone making bets on samesung ? # no ecosystem"" they have 80 phones talk about canibalization","positive"
"2013-03-13 19:50:53","$AAPL TC makes after hours announcement about  split/ Div inc outshines  $Samsung's  ""Big"" day .. Oh And ITV/ Iwatch combo&  time machine","positive"
"2013-03-13 19:57:17","$AAPL - there is no heavy volume to take this higher. Most likely it will continue to break support URL ","negative"
"2013-03-13 20:11:59","$GES There's only one reason why a company would move their Earnings date","negative"
"2013-03-13 20:12:16","$AAPL closed the day with a Doji","positive"
"2013-03-13 20:16:02","$GME like that finish!","positive"
"2013-03-14 00:10:50","Market Wrap Video + Additions to Watch List URL including: $DXPE $FLT $HOT $INFI $NVE $TSN","positive"
"2013-03-14 01:28:10","SHORT Setups: $CF $RVBD $UTHR $CAT $PSX $DDS $TV $MSG $OC $WD URL ","negative"
"2013-03-14 01:40:24","$AAPL If it goes to around $433, I'll go short.","negative"
"2013-03-14 03:18:58","@user look at $GOOG, every single switch=PAYDAY. Just need discipline to stick with it. URL ","positive"
"2013-03-14 03:20:49",".@user clearly, if (but not until) the 20MA cracks and $GOOG goes VSS, it is a short straight to the 50MA (I'll use OTM puts)","negative"
"2013-03-14 03:28:39",".@user BINGO.Can't consider it a buy (personally) until >470 AND VSB. Until then, a waste of time trying to game it. $AAPL","negative"
"2013-03-14 04:08:13",".@user check out $AAPL monthly, you would have caught the trade of a lifetime. 130 to 600+ via common stock. Currently a SELL.","negative"
"2013-03-14 04:55:11","Google Closes The Book On Reader, Announces July 1 Sunset URL $GOOG Personally quite disappointed to see this service go!","negative"
"2013-03-14 06:31:56","$VRNG closed back over the $3 mark and the volume was good. Next levels to watch 3.16 then 3.30 URL ","positive"
"2013-03-14 06:35:39","$AAPL Samsung Galaxy S4 Promises More Pressure on IPhone URL ","negative"
"2013-03-14 12:32:38","looks like the typical sell the news 4 $Samsung, waiting 4 @user 2 show the lines for S4 LOL, maybe the big rotation has begun back to $AAPL","positive"
"2013-03-14 13:02:21","more bad $AAPL news they might ONLY SELL $43B not projected $43.5B SELL SELL SELL!","positive"
"2013-03-14 13:06:59","$BBRY <<< Is this device the next $AAPL - Rave reviews in corporate echelons on PRIVATE network. More Security vs Open Public Nets.","positive"
"2013-03-14 13:34:09","Watch $SPPI if it can hold above 7.86. It could go, but needs to stay above it.","positive"
"2013-03-14 13:52:30","$AAPL now @ 400% (glass ceiling @ 434.5) rejecting both 434 and now 432.5.","negative"
"2013-03-14 13:56:42","$JPM breaking higher from the tight consolidation we mentioned  URL ","positive"
"2013-03-14 14:05:09","$GOOG Seems there is more downside pressure to come. More picks at URL URL ","negative"
"2013-03-14 14:06:21","""@user: $GOOG $NFLX $AMZN down - $AAPL up WTH"" The great rotation back? to $AAPL ?","positive"
"2013-03-14 14:06:54","$AAPL starting to look better","positive"
"2013-03-14 14:11:50","added to $CAT, betting she doesn't quite hit the 200ma","positive"
"2013-03-14 14:12:06","$ZNGA in at 3.71 1/2pos size will scale in rest if it starts to run over 3.80","positive"
"2013-03-14 14:28:37","SHORT $NFLX @ 188.90 stop @ 190.","negative"
"2013-03-14 14:37:42","$MGM up 3.06%","positive"
"2013-03-14 14:39:26","$AAPL sub 430 flew clicks away.. thx IBIG.. for those negative notes.. really appreciate it.","negative"
"2013-03-14 14:58:44","$MGM up 6.45%","positive"
"2013-03-14 15:51:49","$MGM up 8.38%","positive"
"2013-03-14 16:11:38","$NFLX taking some off 190ish","positive"
"2013-03-14 16:17:06","$DDS still at 80, getting weaker it seems, possible short to 79.70","negative"
"2013-03-14 16:38:57","$SHLD $JCP both now claim ""hidden re value"" Vornado $VNO can't buy them all.Garbage stay away URL URL ","negative"
"2013-03-14 16:40:17","$NFLX moving stop 189.80 now","positive"
"2013-03-14 16:40:56","haha @user just reported that $AAPL has more CASH than $Samsung's Martket cap LOL","positive"
"2013-03-14 16:46:15","""@user: $AAPL fablets ??? - who would've thought - still sounds stupid #Apple #Android"" that giant one has almost sold 10m in 6 months lol","positive"
"2013-03-14 16:48:02","Does help clear up my desk clutter just a little URL $AAPL","positive"
"2013-03-14 17:06:46","$AAPL continues to show no signs of breaking out of downtrend. Buy @ break of 50MA, short @ 425.  URL ","positive"
"2013-03-14 17:09:19","$JCP is anyone else listening to this? Real smart use pension plan as collateral to take on more debt with no core improvements.","negative"
"2013-03-14 17:10:09","$JCP = 2'nd biggest hustle on wall street. 2'nd only to $SHLD.","negative"
"2013-03-14 17:20:10","Posted $GOOG topping pattern(compared to $AAPL) yesterday.   Those April puts are paying nice today. URL ","negative"
"2013-03-14 17:35:53","$MCP continues to print lower highs and lowers lows, down 1.34%. We should see a test of the Feb. lows soon.","negative"
"2013-03-14 18:35:01","Short ideas, URL setting up & following through despite the strength in the indexes. $BIDU $CLF $APOL $WLT $AAPL  $ES_F","negative"
"2013-03-14 18:57:15","I am so sold on technicals for $AAPL swing long here, had to set my stop real tight to make sure I had myself under control","positive"
"2013-03-14 19:04:15","""@user: @user might be some reaction to s4 unveiling. $AAPL"" ya YAWN, plastic, cheap 1 of 80 models they offer.. no lightsabre","positive"
"2013-03-14 19:12:22","$AAPL ""hi i'm calling from my new Samsung S4 URL ","positive"
"2013-03-14 19:31:11","$AAPL all the bears - all the downgrades - all the samsung BS-  I'm going long the 440 calls - overnight too ! #beermoney #runmonkeyrun","positive"
"2013-03-14 20:45:05","$JPM $MS = Drop -- $BAC = Peak $BAC","positive"
"2013-03-14 23:58:55","people slag $AAPL for cannibalization but $samsung has 80 phones and no cult or itunes and IT is the new cool? #Idontthinkso","positive"
"2013-03-15 00:04:00","LONG Setups: $IRBT $ENOC $ALXN $GNRC $GWRE $CTRX $LEN $APA $CMG $GOLD $VGR URL ","positive"
"2013-03-15 00:04:46","SHORT Setups: $UTHR $PSX $DDS $EW URL ","negative"
"2013-03-15 00:12:15","""@user: wasn't it $AAPL that isn't innovating?"" and canibalizing their own product.. but they don't make 80 models like $samsung","positive"
"2013-03-15 03:30:56","$BBRY made a nice cup now goes to the right a bit and little lower - patience as with $AAPL it drops below 400 this goes to 20 - BET YA","positive"
"2013-03-15 03:32:40","""@user: $AAPL No matter what stock does tomorrow I'm not selling"" Tie a knot and hang in there!","positive"
"2013-03-15 04:14:54","notable 52wk highs [20 > $/sh < 50] $AFCE $AKR $ALCO $ALG $AMSF $APOG $CBS $ENB $FRGI $HOMB $OMAB $SAIA $WMB URL ","positive"
"2013-03-15 05:16:58","$AAPL so according to this article Apple has some work to do. Definitely sounds like they are a step ahead. URL ","negative"
"2013-03-15 12:17:19","""@user: $AAPL cool comparisson between Galaxy S4 and Note 2  whatever the rules BTW"" Here is hoping for more action today !","positive"
"2013-03-15 12:45:11","""@user: $AAPL, #NYTimes, #WSJ, #EndGadget, #Gizmodo give #Galaxy S4 thumbs down"" who da thunk $samsung down 2.5% on release today","positive"
"2013-03-15 13:09:17","""@user: $AAPL Really needs to manage expectations for its next product release... ""no time machines""..."" rumour .. i-lightsabre!","positive"
"2013-03-15 13:15:47","$AAPL Gap bottom $437.72, gap top $441.34 and now firmly above resistance cloud. URL ","positive"
"2013-03-15 13:15:58","""@user: $AAPL there are still better plays."" lots of Vapour-ware out there.. $AMZN, $BBRY, $NFLX, one small wind.. and they are gone!","positive"
"2013-03-15 13:18:56","HOT stocks on watch for day trades: $GRPN $ZGNX $GLUU","positive"
"2013-03-15 13:20:17","Traders fretting over every move in $AAPL now remind me of those in 2001 fretting over $YHOO $EBAY $MSFT $DELL. Just doesn't matter anymore.","negative"
"2013-03-15 13:20:31","""@user: $AAPL  GALXY S4: SMART SCROLL - tracks users eyes, I WANT IT!""   wait for the creeper apps ;) #watchingyou","positive"
"2013-03-15 13:40:06","""@user: getting excited about $AAPL on the 100th bounce attempt is a bit silly....""","negative"
"2013-03-15 13:41:22","$AAPL tagging 440, could have another 3-5 points of mileage today","positive"
"2013-03-15 13:47:57","""@user: $AAPL stats: open above 37.5 about 56% probability of 42.5 hitting <- looking probable as long as 40 holds as support","positive"
"2013-03-15 13:48:23","$DDS on short radar again, will try if it cant hold 80","negative"
"2013-03-15 13:51:07","$AAPL taking more off here around 441.9","positive"
"2013-03-15 13:52:33","""@user: $AAPL looks great - pinching AND flattening out the 200 SMA on 30min""","positive"
"2013-03-15 14:01:51","Bought $MGM at $12.99","positive"
"2013-03-15 14:14:09","$AAPL ""show me the money"" URL ","negative"
"2013-03-15 14:17:43","$AAPL taking some off here 440.90ish","positive"
"2013-03-15 14:42:58","$AAPL Nice 10M volume first hour.. good luck bears","positive"
"2013-03-15 15:00:16","$VIX in single digits and $SPX at new ATH is coming. Hopefully $AAPL will cut the ribbon for $SPX at new ATH. Long time coming.","positive"
"2013-03-15 15:00:46","$MGM breakout seems to be holding with support above $13","positive"
"2013-03-15 15:02:30","""@user: $AAPL maybe just sit around 440 til opex"" looks like yesterdays channel","positive"
"2013-03-15 15:23:19","$B from watch list at line on volume of 48% of average full day - hope it picks up a bit  URL ","positive"
"2013-03-15 15:27:50","$AAPL setting up for a move higher again, watching for an expansion bar","positive"
"2013-03-15 15:45:44","$AAPL 640 lot offered in the Apr 450C at $11.45. Could push stock down temporarily or create resistance","negative"
"2013-03-15 15:53:56","$AAPL all buyers, no sellers into the tube we go... death by decay","positive"
"2013-03-15 15:55:16","$AAPL time to go batman","positive"
"2013-03-15 15:56:38","my advice to apple: Bruce wayne father: Why do we fall down bruce? So we can learn to pick ourselves up again. Get some legs $AAPL","positive"
"2013-03-15 16:15:04","$AAPL let's not freak out yet! It needs to take the 50-day MA. Until then, this move means nothing.  URL ","positive"
"2013-03-15 16:15:12","""@user: wooow looks like $AAPL broke the resistance  URL two nice spinning tops earlier this week..","positive"
"2013-03-15 16:30:16","""@user: $AAPL my premarket short has not worked but the 482 short shares r keeping me way above aqua"" death by decay","positive"
"2013-03-15 16:33:03","$AAPL the BIG DT break on deck here! URL ","positive"
"2013-03-15 16:59:37","$NOV breaking the DT, this time volume looking much more legit URL ","positive"
"2013-03-15 17:06:14","$AAPL SWITCHED TO #VOLSTOPBUY TODAY!","positive"
"2013-03-15 17:14:43","$PKI been stalking this one for a while, may be giving us a low-risk entry Monday URL ","positive"
"2013-03-15 17:17:32","$ES_F $JPM JP Morgan funded Hitler. But, they were smart enough to not use so much leverage. Prepping 10x derivative bets on N Korea yet?","negative"
"2013-03-15 17:18:44","""@user: $AAPL  hod   WAT  CAN I SAY.."".. ALL THE BEARS>>OUTA THE POOL!","positive"
"2013-03-15 17:24:10","""@user: $AKAM insiders buying heavily @ these levels  URL ","positive"
"2013-03-15 17:40:11","$NQ_F Whatever $GOOG Larry page's illness is,it has to be neurological.There's no such thing as ""monotone voice laryngitis"". I asked Dr drew","negative"
"2013-03-15 17:45:05","$GOOG may roll over here","negative"
"2013-03-15 17:46:44","$GOOG 815 1st tgt","negative"
"2013-03-15 18:45:15","""@user: ""@user: $AAPL worried about Apple's breakout volume?""it's average, should we be worried?"" Skynet reaching for the pin @359","positive"
"2013-03-15 18:58:27","SHORT $JPM @ 49.92 stop @ 50.03.","negative"
"2013-03-15 19:08:45","$AAPL ruhh roooow....","negative"
"2013-03-15 19:37:00","$AAPL Up Nasdaq Down.. Nice change","positive"
"2013-03-15 19:39:45","""@user: $AAPL lets c some volatility i can play @ close, aint happening"" I think it is going to be another PFFT! @ close","positive"
"2013-03-15 19:47:47","$AAPL 20 million Shares, NICE!!!","positive"
"2013-03-15 19:53:34","""@user: Long $AAPL, stop at $438. Weekend play."" ? I like that Dude...","positive"
"2013-03-15 20:04:58","$AAPL Did we just break a downtrend? Yes. Did we hold it into close? Yes. Did we bypass the monthly op ex pin? Yes. Are headed higher? Yes.","positive"
"2013-03-15 20:11:43","""@user: $AAPL Bears are finally getting trapped and feeling pain. Its time to cover and ride this baby back up to $500-550."" ?~~ I like it","positive"
"2013-03-15 20:27:49","@user Also, Bill Miller plugged $AAPL today & Samsung disappointed last night. Divy & buyback announcements due by mid-week. @user","positive"
"2013-03-15 20:30:07","$AAPL Close above 20 MA, confirmation of 3/5 reversal day on high volume, rising A/D line, cup/handle breakout in momentum, Bill Gross likes","positive"
"2013-03-15 21:29:10","$BIDU just like $ZNGA in Dec at 2.00 got destroyed $BIDU the smart money will start buying now here 80 - 85 range and sell it back over 100","positive"
"2013-03-15 21:35:30","$JPM saw a headline about fraud with a bank - how could that be they so honest - stock hits 48 before it ever sees 50.50 again bet anyone","negative"
"2013-03-15 21:42:16","$GOOG stock will never see 820 again wouldn't be suprised if every insider sold here above 800 - wouldn't you - oh my thats alot $$$$$","negative"
"2013-03-15 22:26:19","$GOOG pulling back in very light volume. Note the weekly.","positive"
"2013-03-16 01:15:57","$GOOG - not looking good here. Near the 20 day and TL; watch for a break of them URL ","negative"
"2013-03-16 04:08:52","""@user: 5 Tech Stocks That Typically Rally After #SXSW URL via @user""  $NFLX $STX $PCLN $AMZN $EXPE","positive"
"2013-03-16 13:55:37","Review Of Open Positions - Stocks stks.co/r5am featuring $KORS, $V, $S, $CTGX, $POL, $AEE, $NKE, $RRC","positive"
"2013-03-18 14:40:00","$JCP J.C. Penney Company Bullish Option Trade precedes huge up move in the stock buying 11,500 calls 5 days ago URL ","positive"
"2013-03-18 14:52:26","$JCP Gets Fresh: URL @user $$","negative"
"2013-03-18 15:27:29","$CAT really moving well here, come on $92!","positive"
"2013-03-18 17:39:34","$JCP good short under 16.75.","negative"
"2013-03-18 18:20:33","$JCp still cracking.","negative"
"2013-03-18 19:05:54","oh $JCP....","negative"
"2013-03-18 21:55:36","$DTLK $CRAY $ORCL $PFE $MRK $UTX $BAC $BIB from $STEM $JAZZ $ONCY $KERX $XOMA etc and IMO a great pick $SH and Long Term $ONVO has potential","positive"
"2013-03-19 14:28:25","$GOOG similar to other leaders like $JPM, held first support, testing underside of MA's URL ","positive"
"2013-03-19 15:12:17","Dollar General Corporation Option Bull Buys 10,100 Calls betting on a 10.4% up move by April. Earnings Spec? $DG URL ","positive"
"2013-03-19 15:29:24","$S this tug-o-war will end soon with the winners ending far from where their heels were first dug in URL ","positive"
"2013-03-19 15:53:16","Oh $CAT...","negative"
"2013-03-19 18:27:49","$S wants to break 6","positive"
"2013-03-19 18:28:40","$S is approaching the breakout price of $6","positive"
"2013-03-19 19:05:44","$S rare to hold something that long when 'not working', but was never invalidated either, rationale and long-term trend remained intact","positive"
"2013-03-19 19:16:45","$S key resistance broken.. URL ","positive"
"2013-03-19 19:44:18","$CLWR & $S = something brewing here","positive"
"2013-03-20 00:40:21","Nice triangle b-out here decent risk reward w/ stop inside apex $S $AAPL #Sprint $SPX $NDX  $VZ $T URL ","positive"
"2013-03-20 13:39:08","$CAT grabbed some Lotto $82.50 puts! Could be a breakdown! .02 - .04!","negative"
"2013-03-20 13:40:42","$CAT Breakdown! I'm short $CLF and $FCX too! Going Down!","negative"
"2013-03-20 13:50:20","$CAT Failed at the 200 day MA, watch for the Trap Door to open imo!","negative"
"2013-03-20 14:18:00","$CAT added more $82.50 lotto Puts, Trap Door Coming!","negative"
"2013-03-20 14:23:58","$CAT Caterpillar Machine Retail Sales Drop Accelerates, Led by Asia URL ","negative"
"2013-03-20 14:30:16","Watch $CAT under 87. Could flush all the way down to 86.40.","negative"
"2013-03-20 14:32:31","$CAT FED going to buy Tractors too??? I don't think so! Should be down 4-5% today imo!","negative"
"2013-03-20 14:37:43","$CAT Looking for 5% down Today!","negative"
"2013-03-20 15:02:34","@user $CAT Exactly, someone has one too many clients in the wrong sector! Dumbasses!","negative"
"2013-03-20 15:43:25","$CAT $DE $JOY down they go. $PUT","negative"
"2013-03-20 15:47:29","$CAT following $DE Freefall!","negative"
"2013-03-20 15:50:45","$CAT $DE $in Free fall","negative"
"2013-03-20 16:14:36","Another day, another new all-time high for Burger King - $BKW. $WEN is still sleeping.","positive"
"2013-03-20 16:24:41","$CAT $82 looks very possible imo.... URL ","negative"
"2013-03-20 19:33:15","$ES_F Bernanke sees ""spring slump""? Will he blame 25% $SPY crash on Italy?Are they hooking plows to vespa scooters,instead of $CAT tractors?","negative"
"2013-03-21 13:27:10","$CAT Trap door will open soon imo, now German GDP Weakening, say goodbye to any growth!","negative"
"2013-03-21 13:51:02","$CAT Once she loses $86.50 Lookout Below!!! Straight to $80 imo...","negative"
"2013-03-21 14:28:20","$CAT Pure Stupidity imo... Germany and China Slowing, lets buy some CAT LOL! ignorance is bliss!","negative"
"2013-03-21 15:05:04","$JCP in annual report says fixing performance could take longer than initially expected & any strategy could be expensive - Cuts 43K jobs","negative"
"2013-03-21 15:20:30","$CIMT already up A gift IMO has much legs operates in 35 countries $ORCL $NUGT $GDX $GDXJ as $SLV $GLD rise have a new floor1600 $UGAZ $UCO","positive"
"2013-03-21 18:55:18","And just like that, when no one is watching $WEN too off","positive"
"2013-03-23 00:18:02","Confirmed  intraday Short signal today after earnings: $MOV $ORCL $ROSS","negative"
"2013-03-23 06:16:29","$AIG #MApattern URL ","negative"
"2013-03-23 09:55:42","$VRTX finally broke above resistance after a period of consolidation. I still like this stock  URL ","positive"
"2013-03-23 10:19:14","If $VHC breaks the support level at 21.68 then it could bring 21 area. No reasons to buy yet. URL ","negative"
"2013-03-23 10:51:46","$AAPL breaked SMA50. Clear Uptrend here. In my radar from $419 URL ","positive"
"2013-03-23 11:28:28","Is $AAPL Alive? Well, yes ... yes, it is. URL ","positive"
"2013-03-23 12:31:05","Starter long $BAC after hours on Friday @ 12.56","positive"
"2013-03-23 13:15:15","$AAPL - It's time to invest in Apple shares?  URL URL ","positive"
"2013-03-23 17:35:24","$AAPL Now it is time to fill the gap to the up above @ ~502. URL ","positive"
"2013-03-23 18:51:17","$LULU blog post URL ","negative"
"2013-03-23 21:49:21","$XCO @ 6.50 Wilbur Ross has a stake in $UNG $UGA $UGAZ has done well taking 1/2 $or All Maybe resistance @4 possible swing trade $DGAZ $BIOF","positive"
"2013-03-24 00:18:15","Short term portfolio consists of 3 shorts $CPB $FTE and $YCS. Long 1 stock: $MS","negative"
"2013-03-24 00:28:15","Adding $COH Coach to short term portfolio, extremely oversold and good fundamentals. Superior sales growth, margins, ROE. Relatively low P/E","positive"
"2013-03-24 01:30:59","$YHOO 5 min - looking for a nice smooth 20/50MA R1 setup Monday for a Long. Scalp and 2.15% short. URL ","positive"
"2013-03-24 04:05:19","Surprise! $GOOG chairman Eric Schmidt uses.. a $BBRY URL ","positive"
"2013-03-24 16:33:36","$V - Rangebound in the consol. pattern. Volume coming in. Top of channel is vol res. Could explode.  URL ","positive"
"2013-03-24 17:25:03","$FCX - Looks like it wants to test recent lows. Stop is over the descending trend line.  URL ","negative"
"2013-03-24 17:31:48","cool stuff. Don't rock the boat tho! (see $ISRG) :) ""@user Heart Repair Breakthroughs Replace Surgeon's Knife URL $EW""","positive"
"2013-03-24 17:41:52","Bought my very first $NKE golf apparel yesterday...golf is now a serious fashion biz.  crazy and young and colorful URL ","positive"
"2013-03-24 18:16:08","$EMN - Increasing selling volume. Next support is the ascending trend line.  URL ","negative"
"2013-03-24 18:25:41","Two New Longs For Monday: Cerner $CERN, and Packaging Corp $PKG - URL ","positive"
"2013-03-24 18:40:45","SHORT Setups: $GOOG $OVTI $ARUN $DOX $WNR $CTXS $OC $PANW URL ","negative"
"2013-03-24 19:30:25","$DNDN Daily broke support last week at 5.1 and the trend is down. Momentum indicators are oversold URL ","negative"
"2013-03-24 21:28:08","#Bullish $ZAGG RT @user Buy An invisibleSHIELD, Get An invisibleSHIELD Free [No Discount Code Needed] - zagg.to/dHxJYy","negative"
"2013-03-24 22:51:15","Just finished The Week Ahead Commentary and posted to the members area. Foucs Watch Stocks Short $FLO,$WPC,$LNKD,$SQI,$TTS,$SSTK,$OGE","negative"
"2013-03-25 00:24:39","$CPB sitting at a 52 week high. I am short but bracketed with 43.70 being my stop and 41.78 being my trigger. Not looking good right now.","negative"
"2013-03-25 02:08:48","@user JT if you had missed $AAPL on Friday, what would you do tomorrow? buy if HOD from Friday is broken?","positive"
"2013-03-25 05:23:42","$DELL anybody really expect a bid from $BX especially much over the current price? Still sounds like a bunch of noise.","negative"
"2013-03-25 05:24:43","Trade idea short $LULU after the trend break @ 62 , target 45, cut above 71 URL ","negative"
"2013-03-25 05:45:24","$MU one of the ten new weekly 2faced longs purchased at friday's close.","positive"
"2013-03-25 05:46:15","$PGTI  one of the ten new weekly 2faced longs purchased at friday's close.","positive"
"2013-03-25 11:12:22","Two New Longs For Monday: Cerner $CERN, and Packaging Corp $PKG - URL ","positive"
"2013-03-25 13:06:10","opening momo watchlist: $ATRS $RDN $KOG $ZAZA $ARNA $TSRX $SRPT $HALO $MHR $GALE","positive"
"2013-03-25 13:36:37","$ACAD looking for a move over 7.95","positive"
"2013-03-25 13:43:09","$VHC could fall apart","negative"
